,Title,Location,Company,Salary
1553,Data Analyst,Brisbane QLD,Talent International,
1554,Data and Applications Support Analyst,Brisbane QLD,Wellways Australia,
1555,DATA / BI ANALYST,Brisbane QLD,ASG Group,
1556,Data Analyst,Brisbane QLD,Fircroft,
1557,Reporting / Data Analyst,Brisbane QLD,Talent International,
1558,Function Controlling Analyst - Operation,Brisbane QLD,Airbus Group Australia Pacific,
1559,Business Analyst,Brisbane QLD,ConocoPhillips,
1560,Business Analyst,Brisbane QLD,Megaport,
1561,"Process Automation Engineer (Appian), Office of the CIO, Div...",Brisbane QLD,Queensland University of Technology,"$114,040 - $119,470 a year"
1562,PMO Analyst,Brisbane QLD,Queensland Urban Utilities,"$115,000 a year"
1563,Customer Analyst,Toowong QLD,Auto & General Insurance,
1564,Business Analyst,Brisbane QLD,Aurecon Group,
1565,Asset Management Engineer,Brisbane QLD,Cardno,
1566,Reporting Analyst,Upper Brookfield QLD,Woolworths Group Limited,
1567,Specialist Platform Integration Business Analyst,Brisbane QLD,Rio Tinto,
1568,Business Analyst,Brisbane QLD,BOEING,
1569,Senior Quantitative Analyst,Brisbane QLD,QSuper Group,
1570,Reporting/Data Analyst,Brisbane QLD,Chandler Macleod,
1571,Financial Crimes Officer,Brisbane QLD,RACQ,
1572,BI Analyst,Brisbane QLD,Ambition,"$85,000 - $100,000 a year"
1573,Test Analyst,Brisbane QLD,Talent International,$90 - $100 an hour
1574,Cyber Security Analyst,Brisbane QLD,HUMANISED GROUP,
1575,Senior Financial Crimes Analyst,Newstead QLD,Bank of Queensland,
1576,Data Analyst,Carseldine QLD,Peoplebank,
1577,Senior Data Analytics Consultant,Brisbane QLD,RACQ,
1578,Business Analyst / Technical Writer,Brisbane QLD,HUMANISED GROUP,
1579,Business Analyst,Brisbane QLD,Aurizon,
1580,Program Improvement Analyst,Eight Mile Plains QLD,Woolworths Group,
1581,Senior Portfolio Analyst,Newstead QLD,Bank of Queensland,
1582,Commercial Analyst,Toowong QLD,Auto & General Insurance,
1583,Wavemaker | SEO & CRO Analyst,Brisbane QLD,Wavemaker,
1584,Business Analyst Claims,Eight Mile Plains QLD,Woolworths Group,
1585,Senior Business Analyst - Data Focus,Brisbane QLD,ARQ Group,
1586,Commercial Analyst - Manufacturing,Brisbane QLD,Michael Page,"$100,000 - $125,000 a year"
1587,Senior Data Analyst,Brisbane QLD,Ignite Specialist Recruitment Services,
1588,Commercial Analyst,Brisbane QLD,Travel Trade Recruitment,"$65,000 - $75,000 a year"
1589,BI – Reporting Analyst/Developer,Brisbane QLD,Adaps,
1590,Senior Automation Test Analyst,Brisbane QLD,GBST,
1591,Senior Research Analyst,Brisbane QLD,Peoplebank,
1592,Marketing Analyst,Brisbane QLD,Jenny Barbour,
1593,Application Monitoring Analyst,Brisbane Central Business District QLD,en world Australia,
1594,Mudlogger Analyst,Brisbane QLD,Fircroft,
1595,Intelligence Analyst,Brisbane QLD,Hudson,
1596,Commercial Analyst,Brisbane QLD,Michael Page,
1597,Principal BI Analyst - 12 month contract++,Brisbane QLD,Michael Page,$120 an hour
1598,Business Analyst,Brisbane QLD,Dean & Ling Pty Ltd,"$90,000 - $100,000 a year"
1599,UX/UI Designer - Global entertainment brand,Brisbane QLD,Michael Page,
1600,SALES ANALYST,Gold Coast QLD,Boardriders,
1601,Senior Interface Analyst – Temp (12 mo) possibility to exten...,Brisbane QLD,Sunquest International - Australia,
1602,Business Systems Analyst,Gold Coast QLD,Village Roadshow Limited,
1603,Senior Finance Analyst (6months Fixed Term Contract),Brisbane QLD,CBRE Asia Pacific,
1604,Insights and Reporting Manager,Brisbane QLD,HUMANISED GROUP,
1605,Business Analyst,North Lakes QLD,Auto & General Insurance,
1606,Senior Interface Analyst – Temp (12 mo) possibility to exten...,Brisbane QLD,Sunquest,
1607,Business Analyst,Brisbane QLD,u&u Recruitment Partners,
1608,ICT Strategy Business Analyst,Brisbane Central Business District QLD,u&u Recruitment Partners,"$120,000 - $130,000 a year"
1609,Systems Accountant / Analyst,Brisbane Central Business District QLD,u&u Recruitment Partners,"$110,000 - $120,000 a year"
1610,Senior Pricing Analyst,Toowong QLD,Auto & General Insurance,
1611,eDiscovery - Senior Consultant/Consultant,Brisbane QLD,Clayton Utz,
1612,Business Analyst,Brisbane QLD,Talent International,$580 - $640 a day
1613,Business Intelligence Analyst - Power BI,Brisbane QLD,Talent International,"$100,000 a year"
1614,Process Analyst,Brisbane QLD,Adaps,
1615,Reporting Analyst/Developer,Brisbane QLD,Adaps,
1616,SAP Security Analyst,Brisbane Central Business District QLD,Peoplebank,
1617,Change Analyst,Brisbane Central Business District QLD,Peoplebank,
1618,Technical Data Tester x 2,Brisbane QLD,u&u Recruitment Partners,
1619,Business Analyst,Brisbane QLD,Hudson,$700 - $716 a day
1620,Project Business Analyst,Brisbane QLD,Adaps,
1621,Network Intelligence Business and Systems Analyst,Brisbane QLD,Adaps,
1622,Solutions Business Analyst,Brisbane QLD,Talent International,$600 - $700 a day
1623,SAP Hana Test Analyst,Brisbane Central Business District QLD,Peoplebank,
1624,Senior Business Analyst,Brisbane QLD,Michael Page,
1625,Business Intelligence Analyst,Brisbane Central Business District QLD,Peoplebank,
1626,Digital Recruitment Specialist,Brisbane QLD,Paxus,
1627,Technical Business Analyst/Tester,Brisbane QLD,Davidson Recruitment,
1628,IT Business Analyst,Brisbane QLD,Adaps,
1629,Financial Analyst,Narangba QLD,Michael Page,
1630,SAP Senior Test Analyst,Brisbane QLD,Paxus,
1631,Quality Engineer /Sr. Quality Engineer(Automation),Brisbane QLD,Adaps,
1632,Senior Test Analyst - BI Specialist,Brisbane Central Business District QLD,Ambition,$550 - $600 a day
1633,Senior Business Analyst,Brisbane Central Business District QLD,Peoplebank,
1634,Financial Planning & Analysis Manager,Eagle Farm QLD,Excelerate Brands,
1635,Infrastructure Engineer,Brisbane QLD,Chandler Macleod,
1636,Project Technical Analyst,Brisbane QLD,Adaps,
1637,TECHNICAL BUSINESS ANALYST,Brisbane QLD,ASG Group,
1638,Senior Test Analyst,Brisbane QLD,Hudson,
1639,Senior SAP Test Analyst,Brisbane QLD,u&u Recruitment Partners,
1640,Business Analyst / Manager national role,Brisbane QLD,NAYLER,"$90,000 - $120,000 a year"
1641,"Full-stack Developer - API, Node, C#",Brisbane QLD,Michael Page,$750 - $850 a day
1642,Master Scheduler,Brisbane QLD,Adaps,
1643,Quality Engineer /Sr. Engineer(Automation/Performance),Brisbane QLD,Adaps,
1644,Senior Business Analyst,Brisbane QLD,Hudson,
1645,Workforce Planning Specialist,Brisbane Central Business District QLD,u&u Recruitment Partners,"$100,000 - $110,000 a year"
1646,Senior UX Designer,Sunshine Coast QLD,Youi Pty Ltd,
1647,Web Developer,Brisbane Central Business District QLD,HAYS,
1648,Senior Business Analyst,Brisbane Central Business District QLD,HAYS,
1649,Business Analyst,Gold Coast QLD,HAYS,
1650,Principal Business Analyst | 12 month fixed term contract,Brisbane QLD,Hudson,"$132,310 - $138,611 a year"
1651,Junior Data Analyst,Eight Mile Plains QLD,Ironbark,
1652,Talent Acquisition Data & Insights Analyst,Brisbane QLD,Anglo American,
1653,Data Warehouse Business Analyst,Brisbane QLD,Talenza,
1654,Data Analyst (Brisbane),Brisbane QLD,Aginic,"$60,000 - $70,000 a year"
1655,Process Engineer/ Metallurgist,Milton QLD,Interlate,
1656,Data Analyst,Brisbane QLD,Talenza,
1657,Monitoring Analyst,Brisbane QLD,Carecone,
1658,Product Analyst - APAC,Brisbane QLD,ISO,
1659,Forensic Analyst - Forensic Technology,Brisbane QLD,Vincents Chartered Accountants,
1660,Commercial Analyst,Brisbane QLD,Topdeck Travel Ltd,
1661,Data/ Reporting Analyst,Brisbane QLD,Interpro,
1662,Senior Financial Crimes Analyst - Newstead,Newstead QLD,Johnathan Thurston Academy,
1663,Data Engineer Job in Brisbane,Brisbane QLD,Synergy Placements,
1664,SQL Data Analyst,Brisbane QLD,Clicks IT Recruitment,
1665,Expressions of Interest - Lizard - Behaviour Therapist - Bri...,Brisbane QLD,Nextt Health,
1666,Lizard - Behaviour Therapist - Brisbane West,Brisbane QLD,Nextt Health,
1667,Data Engineer,Brisbane QLD,Synergy Placements Pty Ltd,
1668,Product Support Specialist - would suit a junior test analys...,Brisbane QLD,JJP Talent Solutions,
1669,Assurance Analyst,Brisbane QLD,Mazars Australia,
1670,Data Engineer,Brisbane QLD,Eden Ritchie Recruitment,
1671,Senior Data Analyst,Brisbane QLD,Talent Street,
1672,Consultant,Brisbane QLD,Quantium,
1673,Insights Analyst,Brisbane QLD,Aptitude Recruitment,"$75,000 a year"
1674,IT System Analyst,Brisbane QLD,Attribute Consulting,"$80,000 - $110,000 a year"
1675,Business/Solutions Analyst,Brisbane QLD,Emanate Technology,
1676,Business Analyst,Brisbane QLD,Blackroc,"$85,000 - $95,000 a year"
1677,Change Analyst,Brisbane QLD,Eden Ritchie Recruitment,$80 - $82 an hour
1678,Senior Business Analyst,Brisbane QLD,Talenza,
1679,Senior Project Manager,Brisbane QLD,"Aethon Aerial Solutions, Inc.",
1680,Java Full Stack Developer,Bowen Hills QLD,NIIT Technologies Pty Limited,"$70,000 - $75,000 a year"
1681,Business Analyst,Brisbane QLD,Dean & Ling Executive,
1682,Lead Technical Business Analyst,Brisbane QLD,Pendragon Consultants,"$100,000 - $119,999 a year"
1683,Technical Business Analyst,Brisbane QLD,Citadel Group,
1684,Business Intelligence Analyst,Brisbane QLD,Eden Ritchie Recruitment,$85 - $90 an hour
1685,Senior Quality Analyst,Brisbane QLD,IT Alliance Australia,
1686,System Accountant / Analyst,Brisbane QLD,Blackroc,"$100,000 - $110,000 a year"
1687,Test Analyst - 12-month contract,Brisbane QLD,Talent Street,
1688,Lead Consultant,Brisbane QLD,Quantium,
1689,Business Intelligence Analyst Job in Brisbane,Brisbane QLD,Synergy Placements,
1690,Test Analyst | Manual,Brisbane QLD,Revolution IT Pty Ltd,
1691,Business Intelligence Analyst,Brisbane QLD,Talent Street,
1692,Guidewire Business Analyst,Brisbane QLD,Talenza,
1693,Technical Business Analyst,Brisbane QLD,Talenza,
1694,Agile Business Analyst,Brisbane QLD,Attract People,"$130,000 a year"
1695,Business Intelligence Business Analyst,Brisbane QLD,Just People Information Security,
1696,Business Analyst,Brisbane QLD,Perigon Group,
1697,Senior Business Analyst,Brisbane Central Business District QLD,Viiew,
1698,Senior Business Analyst,Brisbane QLD,Synergy Placements,
1699,SAP Test Analyst,Brisbane QLD,Eden Ritchie Recruitment,
1700,Senior Business Development Manager - Chemicals (1931462),Brisbane QLD,Baker Hughes,
1701,Systems Analyst Job in Brisbane,Brisbane QLD,Synergy Placements,
1702,Senior Test Analyst - BI,Brisbane QLD,Eden Ritchie Recruitment,$662 a day
1703,Business Intelligence Analyst,Eight Mile Plains QLD,TROOCOO Pty Ltd,
1704,Senior Test Analyst (Business Intelligence),Brisbane QLD,Finite IT,$650 - $710 a day
1705,Digital Analytics Specialist - Web & Digital Performance,Brisbane QLD,Just Digital People,
1706,Automation Test Analyst | 6 month initial contract,Brisbane QLD,Revolution IT Pty Ltd,
1707,Senior Test Analyst | Start Feb 24th | 6 months contract,Brisbane QLD,Revolution IT Pty Ltd,$580 a day
1708,Test Analyst | Automation | 6 month initial contract,Brisbane QLD,Revolution IT Pty Ltd,
1709,Marketing Insights Coordinator,Brisbane QLD,Blackroc,
1710,Senior Business Analyst - International Finance Reporting St...,Brisbane QLD,Hawksworth,
1711,Senior Business Analysts,Brisbane QLD,GRIT Talent Consulting,
1712,.Net Developer,Brisbane QLD,Hudson,
1713,Business Intelligence Analyst,Eight Mile Plains QLD,TROOCOO Pty Ltd,
1714,Senior Test Analyst (Business Intelligence),Brisbane QLD,Finite IT,$650 - $710 a day
1715,Digital Analytics Specialist - Web & Digital Performance,Brisbane QLD,Just Digital People,
1716,Automation Test Analyst | 6 month initial contract,Brisbane QLD,Revolution IT Pty Ltd,
1717,Senior Test Analyst | Start Feb 24th | 6 months contract,Brisbane QLD,Revolution IT Pty Ltd,$580 a day
1718,Test Analyst | Automation | 6 month initial contract,Brisbane QLD,Revolution IT Pty Ltd,
1719,Marketing Insights Coordinator,Brisbane QLD,Blackroc,
1720,Senior Business Analyst - International Finance Reporting St...,Brisbane QLD,Hawksworth,
1721,Senior Business Analysts,Brisbane QLD,GRIT Talent Consulting,
1722,.Net Developer,Brisbane QLD,Hudson,
1723,Business Intelligence Analyst,Eight Mile Plains QLD,TROOCOO Pty Ltd,
1724,Senior Test Analyst (Business Intelligence),Brisbane QLD,Finite IT,$650 - $710 a day
1725,Digital Analytics Specialist - Web & Digital Performance,Brisbane QLD,Just Digital People,
1726,Automation Test Analyst | 6 month initial contract,Brisbane QLD,Revolution IT Pty Ltd,
1727,Senior Test Analyst | Start Feb 24th | 6 months contract,Brisbane QLD,Revolution IT Pty Ltd,$580 a day
1728,Test Analyst | Automation | 6 month initial contract,Brisbane QLD,Revolution IT Pty Ltd,
1729,Marketing Insights Coordinator,Brisbane QLD,Blackroc,
1730,Senior Business Analyst - International Finance Reporting St...,Brisbane QLD,Hawksworth,
1731,Senior Business Analysts,Brisbane QLD,GRIT Talent Consulting,
1732,.Net Developer,Brisbane QLD,Hudson,
1733,Business Intelligence Analyst,Eight Mile Plains QLD,TROOCOO Pty Ltd,
1734,Senior Test Analyst (Business Intelligence),Brisbane QLD,Finite IT,$650 - $710 a day
1735,Digital Analytics Specialist - Web & Digital Performance,Brisbane QLD,Just Digital People,
1736,Automation Test Analyst | 6 month initial contract,Brisbane QLD,Revolution IT Pty Ltd,
1737,Senior Test Analyst | Start Feb 24th | 6 months contract,Brisbane QLD,Revolution IT Pty Ltd,$580 a day
1738,Test Analyst | Automation | 6 month initial contract,Brisbane QLD,Revolution IT Pty Ltd,
1739,Marketing Insights Coordinator,Brisbane QLD,Blackroc,
1740,Senior Business Analyst - International Finance Reporting St...,Brisbane QLD,Hawksworth,
1741,Senior Business Analysts,Brisbane QLD,GRIT Talent Consulting,
1742,.Net Developer,Brisbane QLD,Hudson,
1743,Strategic Data Analyst,Darwin NT,"NT Police, Fire and Emergency Services",
1744,Risk and Resilience Officer (Compliance Analyst),Darwin NT,Power and Water Corporation,
1745,Business System Analyst/Administrator,Darwin NT,Department of Corporate and Information Services,
1746,Senior Business Analyst,Darwin NT,Dialog Information Technology,
1747,Integration Analyst,Darwin NT,Talent International,
1748,Integration Analyst,Darwin NT,Cloudstreet Consulting,
1749,Senior .Net Analyst Programmer,Darwin NT,Cloudstreet Consulting,
1750,"AS07 - DATA ANALYST, VALEO REVIEW PROJECT",Adelaide SA,Government of South Australia,
1751,Graduate Systems Analyst,Adelaide SA,Discovery Parks,
1752,Customer Insights Analyst,Adelaide SA,SKYCITY,
1753,Big Data Systems Services and Support Engineer,Adelaide SA,Dtex Systems,
1754,Supply Chain Analyst,Adelaide SA,Boeing RIV Site,
1755,Data Management Analyst,Mawson Lakes SA,Lockheed Martin Australia,
1756,Insider Threat Analyst,Adelaide SA,Dtex Systems,
1757,Data Analyst,Adelaide SA,Fircroft,
1758,Quality Assurance Analyst,Adelaide SA,Transaction Network Services,
1759,Data Analyst,Adelaide SA,Hudson,
1760,Supply Chain Analyst - Retail Brand,St Peters SA,Michael Page,"$80,000 - $85,000 a year"
1761,Security Analyst,Adelaide SA,DXC,
1762,Insurance Pricing Analyst,Mile End SA,RAA,
1763,Telesales Scheduling Analyst,Adelaide SA,Optus,
1764,APS 4/5-6 (S&T Level 3-4) - eResearch Anaylst,Edinburgh SA,Australian Government Department of Defence,"$67,100 - $92,150 a year"
1765,MANAGER BUSINESS INTELLIGENCE,Adelaide SA,Government of South Australia,
1766,Financial Planning and Reporting Analyst,Reynella SA,Accolade Wines,
1767,Finance Anlayst,Adelaide SA,Santos Ltd,
1768,Mudlogger Analyst,Adelaide SA,Fircroft,
1769,Senior Analyst/Programmer,Adelaide SA,ASC Pty Ltd,
1770,"TEST MANAGER, PROJECTS AND BUSINESS TRANSFORMATION",Adelaide SA,Government of South Australia,"$101,859 - $110,107 a year"
1771,Accounts Receivable and Treasury Specialist,Adelaide SA,Boart Longyear,
1772,Quality Engineer /Sr. Quality Engineer(Automation),Adelaide SA,Adaps,
1773,Financial Analyst- Systems,Adelaide SA,Hudson,
1774,Study Director – LCMS,Adelaide SA,CY Partner,
1775,Dashboard Developer,Adelaide SA,HAYS,
1776,Senior Automation Test Analyst,Adelaide SA,Greythorn Specialist Technology Recruitment,
1777,Senior Automation Test Analyst,Adelaide SA,Greythorn,
1778,Oracle eBS Technical Consultant,Adelaide SA,Human Capital Management Australia,
1779,Trainee Behaviour Technician,Adelaide SA,Beanstalk Child Psychology,$28 - $30 an hour
1780,Sales/Data Analyst,Adelaide SA,EGM Partners,
1781,Energy Analyst (Data Implementation to Cloud),Adelaide SA,EGM Partners,
1782,Market Research Analyst,Prospect SA,Trends Intl Pty Ltd,"$65,000 a year"
1783,Test Analyst,Adelaide SA,Journey Beyond,"$40,000 - $70,000 a year"
1784,Analyst,Adelaide SA,EGM Partners,
1785,Study Director - Immunoassay,Adelaide SA,Agilex Biolabs,"$80,000 - $90,000 a year"
1786,Application Support Engineer,Adelaide SA,Civica,"$55,000 - $65,000 a year"
1787,Financial Analyst,Adelaide SA,EGM Partners,
1788,Oracle ERP System Analyst,Adelaide SA,Australiance Talent,"$80,000 - $110,000 a year"
1789,Business Analyst - Supply Chain,Adelaide SA,Viiew,
1790,Senior Automation Test Analyst (Adelaide),Adelaide SA,Finite IT,"$90,000 - $100,000 a year"
1791,Senior Automation Test Analyst,Adelaide SA,Experis,
1792,Oracle eBS Technical Consultant,Adelaide SA,HCM Australia,
1793,Data Analyst Engineer,Melbourne VIC,NAB - National Australia Bank,
1794,Data Analyst,Melbourne City Centre VIC,Department of Justice and Community Safety,
1795,Data Analyst,Melbourne VIC,Victorian Government,
1796,Data Analyst - Korean Language Requirement,Southbank VIC,Intercontinental Exchange,
1797,Data Engineer,Melbourne VIC,Capgemini Australia,
1798,Data Analyst,Melbourne City Centre VIC,North East Link Project,
1799,Product Data Analyst,Melbourne VIC,Xero,
1800,Data Analyst,Melbourne VIC,Experian,
1801,Data Conversion Analyst,Melbourne VIC,IRESS Limited,
1802,Data Science Analyst,Docklands VIC,Medibank,
1803,Pricing Data Analyst,Melbourne VIC,ANZ Banking Group,
1804,Data Analyst,Melbourne VIC,Leidos,
1805,Data Analyst (L3),Melbourne VIC,Dimension Data,
1806,Data Analyst,Southbank VIC,Publicis Media,
1807,Data Scientist,Southbank VIC,Publicis Media,
1808,Data Migration Analyst,Melbourne VIC,Emu Search,
1809,Junior QA Analyst,Melbourne VIC,Mediaocean,
1810,Data & Insights Analyst,Melbourne VIC,REA Group,
1811,Senior Data Analyst,Melbourne VIC,Environment Protection Authority,
1812,Domain Architect – Data,Melbourne VIC,Jetstar AU,
1813,Data Scientist /Business Intelligence Analyst,Melbourne VIC,Talent International,
1814,APS 6 - ERP Data Migration,Melbourne City Centre VIC,Australian Government Department of Defence,"$80,669 - $92,150 a year"
1815,Business Analyst,Melbourne VIC,Cargill,
1816,Corporate Analyst,Melbourne VIC,Commonwealth Bank,
1817,SERVICE DESK ANALYST,Melbourne City Centre VIC,Torrens University Australia,
1818,Data Governance Analyst,Melbourne VIC,Leidos,
1819,Senior Data Analyst,Melbourne VIC,Australian Unity,
1820,Data Architect - GCP,Melbourne VIC,Capgemini Australia,
1821,Financial Analyst,Melbourne VIC,KOUSTAS & CO,
1822,Data Analyst Chapter Lead,Melbourne VIC,ANZ Banking Group,
1823,Research Analyst,Melbourne VIC,Accenture,
1824,Data Engineer,Melbourne VIC,eNett International,
1825,Data Analyst,Melbourne VIC,ANZ Banking Group,
1826,"Analyst, Know Your Customer (KYC)",Melbourne VIC,NAB - National Australia Bank,
1827,QC Microbiology Analyst,Parkville VIC,CSL Behring,
1828,Junior Commercial Excellence Analyst,Docklands VIC,Latitude Financial Services,
1829,QC Microbiology Analyst,Parkville VIC,Seqirus A CSL Company,
1830,Senior Data Delivery Analyst,Melbourne VIC,Database Consultants Australia (DCA),
1831,Learning Analyst,Melbourne VIC,Specsavers,
1832,"Senior Analyst, Quality Engineer",Melbourne VIC,NAB - National Australia Bank,
1833,Technology Workflow Analyst,Melbourne VIC,Telstra Health,
1834,Paid Social Analyst,Melbourne VIC,David Jones,
1835,Commercial Analyst,Melbourne City Centre VIC,Department of Treasury & Finance,
1836,Application Support Analyst,Melbourne VIC,Transdev,
1837,Project and Reporting Analyst,Melbourne VIC,Jetstar AU,"$80,000 - $95,000 a year"
1838,Market Insights Analyst,Richmond VIC,Goodyear,
1839,Data Analytics Specialist,Melbourne VIC,Envato,"$90,000 - $120,000 a year"
1840,Product Analyst,Melbourne VIC,Envato,"$90,000 - $120,000 a year"
1841,ERP Systems Analyst,Melbourne City Centre VIC,RACV,
1842,Quality Assurance Engineer/Tester,Melbourne VIC,Accenture,"$80,000 - $145,000 a year"
1843,Forensics Analyst,Melbourne VIC,Property Exchange Australia Limited,
1844,Data Analyst - Salesforce,Melbourne VIC,Michael Page,
1845,Melbourne Audit Financial Analyst,Melbourne VIC,KPMG,
1846,Information Analyst - Conservation and Park Planning,Melbourne City Centre VIC,Parks Victoria,
1847,Predictive Analyst,Melbourne VIC,Dun And Bradstreet,
1848,QA Analyst / Digital Tester,Melbourne VIC,Clemenger Group,
1849,Junior Data & Billing Analyst,Hawthorn VIC,Polyglot Group,
1850,Investment Operations Portfolio Analyst,Melbourne VIC,Link Group,
1851,Home Loan Insights Analyst,Melbourne VIC,ME Bank,
1852,SQL Data Analyst,Melbourne VIC,Michael Page,$550 - $650 a day
1853,GIS Analyst,Melbourne VIC,KBRWyle,
1854,Inbound Analyst,Melbourne VIC,Nike,
1855,Data & Reporting Analyst,Melbourne VIC,Talent International,
1856,Statement and Reporting Analyst,Melbourne VIC,UniSuper,
1857,Senior Data Engineer,Melbourne VIC,carsales.com.au,
1858,Splunk Architect,Melbourne VIC,DWS,
1859,Corporate Analyst - Property & Construction Team,Melbourne VIC,Commonwealth Bank,
1860,Software Test Analyst - Payments,Melbourne VIC,FIS Global,
1861,People Reporting and Systems Analyst,Melbourne VIC,Zenitas Healthcare,
1862,Investment Analyst,Melbourne VIC,UniSuper,
1863,Valuations Analyst,Melbourne VIC,AMP Limited,
1864,Commercial Analyst,Melbourne VIC,Victorian Government,
1865,Business Analyst,Melbourne City Centre VIC,"Department of Jobs, Precincts and Regions","$98,396 - $119,052 a year"
1866,Sales & Marketing Analyst,Melbourne VIC,MarketOne International,
1867,Finance Analyst,South Melbourne VIC,Mondelēz International,
1868,Desktop Support Analyst,Melbourne VIC,Fujitsu,
1869,Customer Growth & Marketing Analyst,Melbourne VIC,Envato,"$90,000 - $120,000 a year"
1870,Data Visualisation Analyst,Melbourne VIC,PRA,"$140,000 - $150,000 a year"
1871,Business Intelligence Analyst/ Data Science,Melbourne VIC,Talent International,"$100,000 - $140,000 a year"
1872,Associate Desktop Support Analyst,Melbourne VIC,Fujitsu,
1873,Salesforce Support Administrator ( x 2 positions),Melbourne VIC,Victorian Government,"$85,297 - $96,759 a year"
1874,Senior Analyst Engineer,Melbourne VIC,NAB - National Australia Bank,
1875,Business Analyst,Melbourne VIC,DWS,"$130,000 a year"
1876,"Analyst, Security Intelligence",Melbourne VIC,Yarra Trams,
1877,Analyst - Payments Change Initiative,Melbourne VIC,ANZ Banking Group,
1878,IT Business Systems Analyst (8-month Contract),Melbourne VIC,Knight Frank,
1879,Operations Analyst,Melbourne VIC,Chandler Macleod,$40 - $41 an hour
1880,People Reporting Analyst,Melbourne VIC,Australian Unity,
1881,Senior Quality Assurance Analyst,Melbourne VIC,Australian Unity,
1882,Data Analyst,Melbourne VIC,Adaps,
1883,Data Analyst,Melbourne VIC,Jenny Barbour,
1884,Salesforce Support Administrator ( x 2 positions),Melbourne City Centre VIC,"Department of Jobs, Precincts and Regions","$85,297 - $96,759 a year"
1885,Strategy Analyst,Melbourne VIC,AGL Energy,
1886,"Business Analyst, Technology, Financial Services Advisory –...",Melbourne VIC,EY,"$72,000 a year"
1887,Workplace Analyst,Melbourne VIC,AGL Energy,
1888,Senior Business Intelligence Analyst,Melbourne VIC,Jetstar AU,
1889,Product Business Analyst,Melbourne VIC,Deakin University,"$87,673 a year"
1890,Business Systems Analyst,Melbourne VIC,Balance Internet,
1891,Data Analyst - Consultant,Melbourne VIC,Michael Page,
1892,Business Support & Reporting Analyst,Melbourne VIC,Property Exchange Australia Limited,
1893,Project Analyst (18 month contract),Melbourne VIC,Corrs Chambers Westgarth,
1894,Principal Research Analyst,Coburg VIC,Moreland City Council,"$98,634 - $110,369 a year"
1895,Commercial Data Analyst - FMCG,Melbourne VIC,Michael Page,
1896,Problem Analyst,Melbourne VIC,Fujitsu,
1897,Senior Customer Insights Analyst,Melbourne VIC,ME Bank,
1898,Data Strategist,Southbank VIC,Publicis Media,
1899,Compensation Analyst,Melbourne VIC,AMP Limited,
1900,Informatica Data Analyst,Melbourne VIC,Davidson Recruitment,
1901,Senior Data Analyst,Melbourne VIC,Alinta Energy,
1902,QA Analyst Mobile,Melbourne VIC,AKQA,
1903,Senior Investment Operations Portfolio Analyst,Melbourne VIC,Link Group,
1904,"Analyst, Business Analysis",Melbourne VIC,NAB - National Australia Bank,
1905,Product Analyst,Melbourne VIC,Dun And Bradstreet,
1906,Business Support Analyst,Melbourne VIC,Property Exchange Australia Limited,
1907,Report Developer / Analyst,Melbourne VIC,Emu Search,
1908,Senior Data Design Analyst,Melbourne VIC,NAB - National Australia Bank,
1909,Workforce Planning Analyst,Melbourne VIC,TAL,
1910,"Senior Analyst / Consultant – Quality Engineer,(Test Data)",Melbourne VIC,Adaps,
1911,Quality Analyst - Platform Services,Richmond VIC,MYOB,
1912,Investment Analyst – Property,Melbourne VIC,Kingfisher Recruitment,
1913,BI Analyst,Melbourne VIC,JLL,
1914,Senior Portfolio Analyst,Melbourne VIC,Momentum Energy,
1915,"Analyst, Business Development Operations",Melbourne VIC,Dimensional Fund Advisors,
1916,Finance Analyst,Melbourne VIC,Domain Group,
1917,Solution Analyst,Melbourne VIC,Sportsbet.com.au,
1918,Junior Compliance Business Analyst & Administration,Docklands VIC,Latitude Financial Services,
1919,Application Support Analyst 12 Month Fixed Term Contract,Melbourne VIC,ME Bank,
1920,Business Analyst,Melbourne VIC,WebZeb Solutions,
1921,Reporting Analyst,Melbourne VIC,Cbus Super,
1922,Data Analyst,Hawthorn East VIC,Polyglot Group,
1923,Performance Analyst Insights,Hawthorn East VIC,Coles,
1924,Solution Architect,Melbourne VIC,DWS,
1925,Automation Test Analyst,Melbourne VIC,Frontier Software,
1926,Splunk Administrator,Melbourne VIC,DWS,
1927,Technical Analyst,Melbourne VIC,Victorian Government,
1928,Senior Analyst,Melbourne VIC,AGL Energy,
1929,Systems Analyst - 18 month contract,Melbourne VIC,Munro Footwear Group,
1930,Retail Insights Analyst | 12-Month Maternity Contract,Melbourne VIC,AESOP Corporate,
1931,Senior Portfolio Analyst,Melbourne VIC,Hydro Tasmania,
1932,Business Intelligence Developer,Melbourne VIC,CPA Australia,
1933,Flight and Noise Analyst,Melbourne VIC,Adaps,
1934,Investor Relations Analyst,Melbourne VIC,TabCorp Holdings,
1935,"Tester, Group Payments Tribe",Melbourne VIC,ANZ Banking Group,
1936,Finance Business Analyst,Fairfield VIC,Dan Murphy's,
1937,Business Analyst,Docklands VIC,Latitude Financial Services,
1938,Data Analyst,Doncaster VIC,Talent International,
1939,Business Analyst - Excellence Always,East Melbourne VIC,St Vincent’s Health Australia - Group Support Serv...,
1940,Program Development Analyst,Melbourne VIC,Melbourne Water,
1941,Finance Analyst,Melbourne VIC,Michael Page,"$80,000 - $85,000 a year"
