,Title,Summary,Location,Company,Salary
173,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
174,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
175,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
176,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
177,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
178,Data Engineer,Build infrastructure to automate extremely high volumes of data delivery and creatively solve data volume and scaling challenges.,"Johannesburg, Gauteng",FirstRand,
179,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
180,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
181,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
182,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
183,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
184,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
185,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
186,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
187,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
188,Data Engineer,Build infrastructure to automate extremely high volumes of data delivery and creatively solve data volume and scaling challenges.,"Johannesburg, Gauteng",FirstRand,
189,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
190,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
191,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
192,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
193,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
194,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
195,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
196,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
197,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
198,Data Engineer,Build infrastructure to automate extremely high volumes of data delivery and creatively solve data volume and scaling challenges.,"Johannesburg, Gauteng",FirstRand,
199,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
200,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
201,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
202,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
203,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
204,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
205,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
