,Title,Location,Company,Salary
419,Data Engineer (Manufacturing / Machine Learning),,Rise Technical Recruitment Limited,"£50,000 - £55,000 a year"
420,Business Analyst /ERP BA- Liverpool,,Circle Recruitment,"£35,000 - £40,000 a year"
421,Data Analyst - Team Leader,Liverpool,WSP,
422,PMO Analyst,Liverpool,ShortList,£400 a week
423,Data Analyst/Mobile App Programmer for Cycling Behaviours,Liverpool,Liverpool John Moores University,"£33,797 - £40,323 a year"
424,SQL Analyst / Implementation Analyst,Liverpool,Oscar Technology,"£23,000 - £25,000 a year"
425,Senior Insight Analyst,Liverpool,Shop Direct,
426,Financial Systems Analyst,Liverpool,Informatiq Consulting,"£27,000 - £30,000 a year"
427,Finance Analyst (P&L),Liverpool,Royal Sun Alliance,
428,IT Test Analyst,Liverpool,The DX Group,"£30,000 a year"
429,Project Engineer/Network Modeller,Birkenhead,Crowder Consulting,"£25,000 - £35,000 a year"
430,Database Administrator/Support Analyst,Whiston,Fresh Perspective Resourcing Ltd,"£28,000 - £34,000 a year"
431,Data Architect (Manufacturing / Machine Learning),,Rise Technical Recruitment Limited,"£50,000 - £55,000 a year"
432,BMC Remedy Support Analyst,,CGI,
433,Financial Crime Analyst,,Cashplus,
434,Business Analyst . ERP - Liverpool,,Circle Recruitment,"£35,000 - £40,000 a year"
435,Test Analyst,,Legal Marketing Services,"£25,000 - £30,000 a year"
436,Data Analyst - Liverpool,,Senitor Associates,"£30,000 - £40,000 a year"
437,Forecasting Business Analyst,,QVC,
438,Data Engineer (Manufacturing / Machine Learning),,Rise Technical Recruitment Limited,"£50,000 - £55,000 a year"
439,Senior Credit Risk Analyst,Liverpool,Shop Direct,
440,Key Accounts Analyst,Liverpool,bluprint,
441,Trainee Robotics Process Automation - Liverpool,Liverpool,FDM Group - FDM Graduate Programme,"£23,500 - £26,000 a year"
442,SAP Data Migration Analyst,Liverpool,Whitehall Resources Ltd,
443,Senior Finance Analyst (m/f/i/t),Liverpool,Adient,
444,Decision Support Analyst,Merseyside,Datatech Analytics,
445,ICT Analyst Programmer Career Graded,St Helens WA10,St. Helens Council,"£18,795 - £34,788 a year"
446,Retail Data Manager,Liverpool,ShortList,"£40,000 a year"
447,Business Analyst,Liverpool,WSP,
448,Solution Architect,Liverpool L19,Amey,
449,Business Analyst /ERP BA- Liverpool,,Circle Recruitment,"£35,000 - £40,000 a year"
450,Data Architect (Manufacturing / Machine Learning),,Rise Technical Recruitment Limited,"£50,000 - £55,000 a year"
451,BMC Remedy Support Analyst,,CGI,
452,Financial Crime Analyst,,Cashplus,
453,Business Analyst . ERP - Liverpool,,Circle Recruitment,"£35,000 - £40,000 a year"
454,Data Analyst - Liverpool,,Senitor Associates,"£30,000 - £40,000 a year"
455,Test Analyst,,Legal Marketing Services,"£25,000 - £30,000 a year"
456,Business Analyst /ERP BA- Liverpool,,Circle Recruitment,"£35,000 - £40,000 a year"
457,Forecasting Business Analyst,,QVC,
458,Data Engineer (Manufacturing / Machine Learning),,Rise Technical Recruitment Limited,"£50,000 - £55,000 a year"
459,Solution Architect,Liverpool L19,Ferrovial,
460,Test Analyst,Ellesmere Port,Legal Marketing Services,"£25,000 - £30,000 a year"
461,BI Developer (PowerBI),Liverpool,Shop Direct,
462,Senior Digital Analyst,Liverpool L33,Matalan,
463,New Business Junior Sales Executive,Liverpool,Angel Solutions Ltd,
464,Commercial Finance Analyst,Liverpool,Accountable Recruitment,"£35,000 - £40,000 a year"
465,Management Analyst I (Crime Analysis),County,"DeKalb County, GA",
466,Lead BI Developer (PowerBI),Liverpool,Shop Direct,
467,Onboarding Account Manager,Liverpool,Angel Solutions,
468,Financial Reporting Analyst (Motability),Liverpool,Royal Sun Alliance,
469,Business Analyst . ERP - Liverpool,,Circle Recruitment,"£35,000 - £40,000 a year"
470,Data Architect (Manufacturing / Machine Learning),,Rise Technical Recruitment Limited,"£50,000 - £55,000 a year"
471,BMC Remedy Support Analyst,,CGI,
472,Financial Crime Analyst,,Cashplus,
473,Forecasting Business Analyst,,QVC,
474,Data Engineer (Manufacturing / Machine Learning),,Rise Technical Recruitment Limited,"£50,000 - £55,000 a year"
475,Test Analyst,,Legal Marketing Services,"£25,000 - £30,000 a year"
476,Data Analyst - Liverpool,,Senitor Associates,"£30,000 - £40,000 a year"
477,Business Analyst /ERP BA- Liverpool,,Circle Recruitment,"£35,000 - £40,000 a year"
478,Business Analyst . ERP - Liverpool,,Circle Recruitment,"£35,000 - £40,000 a year"
479,Category Manager,Liverpool L24,Riverside,"£35,756 - £39,520 a year"
480,Process + Compliance Manager,Liverpool,SP MANWEB PLC,"£43,520 - £54,400 a year"
481,Operational Strategy Analyst,Halewood,Sarah Harvey Recruitment,£20.30 - £26.00 an hour
482,Campaign Manager,Liverpool L33,Matalan,
483,Senior Education Account Manager,Liverpool,Angel Solutions,
484,MI Analyst 12 month FTC - Liverpool - Power BI essential,Liverpool,Michael Page UK,"£20,000 - £30,000 a year"
485,FP&A Analyst,Wirral,Accountable Recruitment,"£30,000 - £40,000 a year"
486,Security Operations Analyst,Liverpool,Camelot Group,
487,Test Analyst,Liverpool,Proactive.IT Appointments,"£33,000 - £35,000 a year"
488,Financial Analyst,Ellesmere Port,Adele Carr Financial Recruitment,"£24,000 - £27,000 a year"
489,Data Architect (Manufacturing / Machine Learning),,Rise Technical Recruitment Limited,"£50,000 - £55,000 a year"
490,BMC Remedy Support Analyst,,CGI,
491,Financial Crime Analyst,,Cashplus,
492,Test Analyst,,Legal Marketing Services,"£25,000 - £30,000 a year"
493,Data Analyst - Liverpool,,Senitor Associates,"£30,000 - £40,000 a year"
494,Data Engineer (Manufacturing / Machine Learning),,Rise Technical Recruitment Limited,"£50,000 - £55,000 a year"
495,Business Analyst /ERP BA- Liverpool,,Circle Recruitment,"£35,000 - £40,000 a year"
496,Business Analyst . ERP - Liverpool,,Circle Recruitment,"£35,000 - £40,000 a year"
497,Senior Education Account Manager,Liverpool,Angel Solutions Ltd,
498,MS SQL DBA/Database Administrator,Ellesmere Port,OCC Computing,"£40,000 - £50,000 a year"
499,Senior Java Developer,Liverpool,Harnham,£475 - £500 a day
500,Forecasting Business Analyst,,QVC,
501,Data Architect (Manufacturing / Machine Learning),,Rise Technical Recruitment Limited,"£50,000 - £55,000 a year"
502,BMC Remedy Support Analyst,,CGI,
503,Financial Crime Analyst,,Cashplus,
504,Data Scientist / Software Developer,,Tessella Ltd,"£25,000 - £35,000 a year"
505,Senior Solution Architect,,CGI,
506,Senior Sales Operations Analyst,,Red Recruitment,
507,Insight Analyst - 12 Month FTC,,Close Brothers Motor Finance,
508,BMC Remedy Support Analyst,,CGI,
509,Data Scientist / Software Developer,,Tessella Ltd,"£25,000 - £35,000 a year"
510,Insight Analyst,Doncaster,DFS,
511,Commercial Data Analyst,Doncaster DN4,Unipart Rail,"£25,000 a year"
512,Service Desk Analyst,Doncaster,Thales Group,
513,Insight Analyst,Doncaster,Harnham,"£30,000 - £35,000 a year"
514,Insight Analyst - 12 Month FTC,Doncaster,Close Brothers Group,
515,Commercial Analyst,Doncaster DN4,Keepmoat Homes,
516,Financial Analyst,Doncaster DN4,Unipart Rail,"£25,000 a year"
517,Asbestos Analyst Roles,South Yorkshire,TTL,
518,Cyber Security Engineer,Doncaster,Thales Group,
519,Insight Analyst (12 month contract),Doncaster,Brewster Partners,
520,BMC Remedy Support Analyst,,CGI,
521,Data Scientist / Software Developer,,Tessella Ltd,"£25,000 - £35,000 a year"
522,Senior Sales Operations Analyst,,Red Recruitment,
523,SERVICE DESIGNER,South Yorkshire,Bangura Solutions,
524,Insight Analyst - 12 Month FTC,,Close Brothers Motor Finance,
525,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
526,Delivery Planning Analyst,,Metrica Recruitment,"£35,000 - £40,000 a year"
527,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
528,Data Analyst,,Eurowagens,"£25,000 - £28,000 a year"
529,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
530,eCommerce Analyst,,Metrica Recruitment,"£28,000 - £32,000 a year"
531,Data Analyst - Business Systems,Stevenage,Accountancy Action,"£35,000 a year"
532,Data Analyst,Letchworth,Eurowagens,"£25,000 - £28,000 a year"
533,IT Data Integrity Analyst,Stevenage,Blackfield Associates,"£42,000 a year"
534,Mathematical Modeller/Analyst - Lethality,Stevenage,MBDA,
535,Data Engineer,Luton Airport,easyJet,
536,Performance Analyst,Hertfordshire,BNP Paribas,
537,Primary Transport Analyst,Welwyn Garden City,Tesco,
538,Data Science Analyst,Hertfordshire,Datatech Analytics,"£35,000 a year"
539,Pricing Analyst,Luton Airport,easyJet,
540,Business Intelligence Analyst,Welwyn Garden City,Tesco,
541,Data Analyst,,Robert Half United Kingdom,
542,Data Analyst,,Eurowagens,"£25,000 - £28,000 a year"
543,Data Analyst,,Robert Half United Kingdom,
544,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
545,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
546,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
547,Delivery Planning Analyst,,Metrica Recruitment,"£35,000 - £40,000 a year"
548,Campaign & Data Analyst,Hatfield,Ocado,
549,Bioanalyst Scientist,Stevenage SG1,GSK,
550,Process Reengineering Analyst,Hertfordshire,BNP Paribas,
551,ERSOU ROCU - Confidential Unit Intelligence Analyst,Hertfordshire,Hertfordshire Police,"£30,951 - £32,796 a year"
552,SOC Analyst,Welwyn Garden City,Tesco,
553,Data & MI Analyst,Stevenage,CKB Recruitment,"£21,000 a year"
554,Analyst,Welwyn Garden City AL7,Tesco,
555,Reporting Analyst,Hatfield AL10,Computacenter,
556,Data Analyst,Hatfield,Ocado Group,
557,"TB-4590; Project Management Office Analyst,",Luton,B2E Consulting Ltd,
558,Data Analyst,,Eurowagens,"£25,000 - £28,000 a year"
559,Data Analyst,,Robert Half United Kingdom,
560,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
561,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
562,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
563,Delivery Planning Analyst,,Metrica Recruitment,"£35,000 - £40,000 a year"
564,MI Analyst,Luton,Guidant Global,"£30,000 - £35,000 a year"
565,Service Desk Analyst,Hatfield,Ocado Group,
566,"Feasibility Research Analyst I (Home/Office-Based, UK/Europe...",Stevenage,IQVIA,
567,DIGITAL BUSINESS ANALYST / PRODUCT OWNER,Hertfordshire,Guru,"£40,000 - £45,000 a year"
568,Transition Project Analyst - Operations,Hatfield,Ocado Group,
569,IRM Reporting Analyst,Hertfordshire,GSK,
570,Service Transition Analyst - Operations,Hatfield,Ocado Group,
571,Market Analyst,Hertfordshire,Nicholson Glover Consulting,
572,Statistical Programmer Analyst / Senior Statistical Programm...,Welwyn,Roche,
573,Data Analyst - Automation,Hatfield,Ocado Group,
574,Data Analyst,,Eurowagens,"£25,000 - £28,000 a year"
575,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
576,Data Analyst,,Robert Half United Kingdom,
577,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
578,Delivery Planning Analyst,,Metrica Recruitment,"£35,000 - £40,000 a year"
579,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
580,SAP IT Analyst,Hertford,Hertfordshire County Council,"£20,000 a year"
581,Desktop Support Analyst,Hatfield,Cardtronics UK Ltd,
582,Commerical Pricing Analyst,Stevenage SG1,Tate,"£25,000 - £28,000 a year"
583,"Support Analyst (Integra, SQL, ISQMS)",Letchworth,Ampersand Consulting,"£30,000 - £38,000 a year"
584,Infosec Governance Analyst (GRC),Hatfield,Ocado Group,
585,Technology Data Analyst,East Hertfordshire,Stanton House,£350 - £400 a day
586,Trading Analyst,Luton Airport,easyJet,
587,Supply Chain Analyst,Hatfield,Ocado Group,
588,Web Analyst,Luton Airport,easyJet,
589,Business Analyst,Luton Airport,easyJet,
590,Data Analyst,,Robert Half United Kingdom,
591,Data Analyst,,Eurowagens,"£25,000 - £28,000 a year"
592,Delivery Planning Analyst,,Metrica Recruitment,"£35,000 - £40,000 a year"
593,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
594,eCommerce Analyst,,Metrica Recruitment,"£28,000 - £32,000 a year"
595,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
596,Insight Supply Analyst,Hertfordshire,Harnham,"£32,000 - £40,000 a year"
597,Senior ALM Analyst,Letchworth,Redwood Bank,
598,Data Administrator,Letchworth,Lawrence Dean Recruitment,"£21,000 - £24,000 a year"
599,Interim IT Data Integrity Analyst,Stevenage,CK Group,"£42,000 a year"
600,Finance Analyst - Activity & Revenue,Luton,TUI UK Limited,
601,Supplier Insight Analyst,Hatfield,Ocado,
602,Technical Architect,Luton,Understanding Recruitment,"£85,000 a year"
603,Technical Support Analyst,Luton,TUI UK Limited,
604,Analyst,Luton Airport,easyJet,
605,"Investigator, Spatial Tissue Omics and Multiplex Imaging UK",Stevenage SG1,GSK,
606,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
607,Data Analyst,,Eurowagens,"£25,000 - £28,000 a year"
608,Data Analyst,,Robert Half United Kingdom,
609,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
610,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
611,Delivery Planning Analyst,,Metrica Recruitment,"£35,000 - £40,000 a year"
612,Asbestos Analyst,Letchworth,Lucion Services,
613,Information Security Analyst (GRC),Hatfield,Ocado Group,
614,Network Planning Analyst,Luton Airport,easyJet,
615,Business Analyst - Markets and Trends,Hertfordshire,Cirrus Selection,"£55,000 - £65,000 a year"
616,Pricing Analyst,Stevenage,Autotech Recruit,"£30,000 - £35,000 a year"
617,Technical Support Analyst,Luton LU2,tuiinfotec,
618,Finance Analyst - Activity & Revenue,Luton LU2,tuiinfotec,
619,Senior Market Analyst or Market Analyst,Hertfordshire,Nicholson Glover Consulting,
620,Disability Analyst,Luton,Ascenti,"£32,000 a year"
621,IT Commercial Analyst | TUI | Luton,Luton,TUI UK Limited,
622,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
623,Data Analyst,,Eurowagens,"£25,000 - £28,000 a year"
624,Data Analyst,,Robert Half United Kingdom,
625,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
626,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
627,Delivery Planning Analyst,,Metrica Recruitment,"£35,000 - £40,000 a year"
628,Finance Analyst,Luton,Guidant Global,"£40,000 - £45,000 a year"
629,Interim IT Data Integrity Analyst,Stevenage,Northpoint Recruitment,
630,FP&A Analyst,Luton,First Port,
631,Information Security Analyst | Luton | TUI,Luton,TUI UK Limited,
632,Hyperion Analyst,Hatfield,Ocado,
633,Strategy Analyst,Luton Airport,easyJet,
634,Information Security Analyst | Luton | TUI,Luton LU2,tuiinfotec,
635,IT Commercial Analyst | TUI | Luton,Luton LU2,tuiinfotec,
636,PROJECT MANAGER - PROJECT ANALYST (TELECOMS),Hatfield,Spring,
637,BI Business Analyst,Luton Airport,easyJet,
638,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
639,Data Analyst,,Eurowagens,"£25,000 - £28,000 a year"
640,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
641,Data Analyst,,Robert Half United Kingdom,
642,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
643,Security Analyst I - IAM,Welwyn Garden City,Tesco,
644,HR Systems Analyst,Letchworth,Willmott Dixon Group,
645,HR Systems Analyst,Letchworth,Willmott Dixon,
646,Compensation and Benefits Analyst - Hatfield,Hatfield,Page Personnel - UK,
647,Information Security Analyst,Hertfordshire,Harnham,"£45,000 - £50,000 a year"
648,Senior Optimisation Analyst,Welwyn Garden City,Tesco,
649,Category Analyst,Hertfordshire,Nicholson Glover Consulting,
650,Security Engineer - DFIR,Welwyn Garden City,Tesco,
651,Technical Architect,Luton Airport,easyJet,
652,Enumerator (Zero Hours) - Highways – Hertford,Hertford,WSP,
653,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
654,Delivery Planning Analyst,,Metrica Recruitment,"£35,000 - £40,000 a year"
655,Data Analyst,,Eurowagens,"£25,000 - £28,000 a year"
656,Data Analyst,,Robert Half United Kingdom,
657,Pricing Analyst,Luton LU1,Stonegate Pub Company,
658,Technical Web Analyst,Luton,Ascendant Recruitment,"£40,000 a year"
659,Delivery Planning Analyst,Hatfield,Ocado Group,
660,Transport Planning Analyst,Hatfield,Ocado Group,
661,eCommerce Analyst,Hertfordshire,Metrica Recruitment,"£28,000 - £32,000 a year"
662,Security Analyst II - DLP,Welwyn Garden City AL7,Tesco,
663,Surveyor / Analyst,Luton,HSL Compliance,
664,Senior Planning Analyst,Hatfield,Ocado Group,
665,Forecast Planning Analyst,Hatfield,Ocado Group,
666,Business Intelligence Analyst,Hatfield,Ocado Group,
667,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
668,Delivery Planning Analyst,,Metrica Recruitment,"£35,000 - £40,000 a year"
669,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
670,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
