,Title,Summary,Location,Company,Salary
169,Lead Technical Business Analyst,"Bachelor’s degree in IT or related field with at least 2 years fulltime business analyst experience.Simplify business operations through efficient, effective,…",Brisbane QLD,Pendragon Consultants,"$100,000 - $119,999 a year"
170,Business Analyst,"Managers, software developers and analysts.Analyse and document requirements, participate in design workshops, develop solution designs – including wireframes,…",Brisbane QLD,Blackroc,"$85,000 - $95,000 a year"
171,Senior Quality Analyst,Direct database querying using SQL language to set up test data and ascertain test results.Administration of testing suite (Selenium/ Silk).,Brisbane QLD,IT Alliance Australia,
172,Change Analyst,Ability to extract and analyse data and provide sound recommendations and advice.$82 per hour + super!We are currently partnered with a well-known State…,Brisbane QLD,Eden Ritchie Recruitment,$80 - $82 an hour
173,Business Analyst,"Initiate and actively participate in the improvement of methods and processes, by helping to provide data, proposing ideas and collaborating, so as to improve…",Brisbane QLD,Dean & Ling Executive,
174,IT System Analyst,"BI tools, data analytics, reporting and data integration.Data warehousing, data modelling, data mapping, data cleansing, migration and ETL.",Brisbane QLD,Attribute Consulting,"$80,000 - $110,000 a year"
175,Business/Solutions Analyst,Working on a mobile application for a large organisation.The application will be used by internal and external customers.The requirements of the role are:,Brisbane QLD,Emanate Technology,
176,Senior Data Analytics Consultant,We are looking for a hybrid data consultant/analyst who is ready to push the boundaries in data consulting to help clients create compelling customer…,Brisbane QLD,Venntifact,"$90,000 - $150,000 a year"
177,Business Intelligence Analyst,"Be able to analyse data sources, perform data modelling and data cleansing.Analyse existing databases that support small business systems, define information…",Brisbane QLD,Eden Ritchie Recruitment,$85 - $90 an hour
178,Java Full Stack Developer,"NIIT Technologies is a leading global IT solutions organization, enabling its clients to transform at the intersect of unparalleled domain expertise and…",Bowen Hills QLD,NIIT Technologies Pty Limited,"$70,000 - $75,000 a year"
179,Test Analyst - 12-month contract,Identify test data and environment requirements;One of our government clients is looking for a Test Analyst to join a dynamic team to work on a new IT project.,Brisbane QLD,Talent Street,
180,Lead Consultant,"Experience with data engineering, working in cloud and / or big data environments would be a plus.We combine a team of experts that spans data scientists,…",Brisbane QLD,Quantium,
181,Test Analyst | Manual,"Revolution IT provides expertise in software, mobile, web and cloud-based testing.We have provided quality assurance solutions to over 500 clients across…",Brisbane QLD,Revolution IT Pty Ltd,
182,Business Intelligence Analyst Job in Brisbane,"Experience sourcing data from cloud and on-premise Data Marts, Data Warehouses and Data Lakes including on premise Oracle Data Warehouses, cloud-based AWS/…",Brisbane QLD,Synergy Placements,
183,System Accountant / Analyst,Data analysis and ensuring the accuracy of data;What’s in it for you:New Blended Role | System Analysis and Management Accounting.,Brisbane QLD,Blackroc,"$100,000 - $110,000 a year"
184,Agile Business Analyst,Large scale complex data project.The division you will be joining has an extensive data transformation project going so having experience in the data space as…,Brisbane QLD,Attract People,"$130,000 a year"
185,Business Intelligence Analyst,"Experience sourcing data from Cloud and on-premise Data Marts, Data Warehouses and Data Lakes including on premise Oracle Data Warehouses, cloud-based AWS/…",Brisbane QLD,Talent Street,
186,Guidewire Business Analyst,I am partnering with a leading Financial Services organisation on a large piece of work that will be extremely high profile and have considerable investment put…,Brisbane QLD,Talenza,
187,Senior Business Analyst,Understanding business issues and data challenges of client’s organisations and industry.Is innovation part of your DNA?Innovation is part of our DNA.,Brisbane Central Business District QLD,Viiew,
188,Technical Business Analyst,A leading Financial Services organisation based in Brisbane are looking for a highly capable Technical Business Analyst with experience in managing large…,Brisbane QLD,Talenza,
189,Business Intelligence Business Analyst,"Previous data warehousing project experience.As the Business Intelligence Business Analyst, you will be working on the business's data warehousing project…",Brisbane QLD,Just People Information Security,
190,Business Analyst,Understands data flow of systems and works with team members to improve data integrations.Work experience with Data analysis and large data sets.,Brisbane QLD,Perigon Group,
191,Senior Business Development Manager - Chemicals (1931462),Control and have full accountability for the participation and data recorded in the company designated eCRM for Chemicals in ‘_the designated area of…,Brisbane QLD,Baker Hughes,
192,Senior Business Analyst,"You will have experience and exposure to domain driven design techniques, software evaluation, information management methodologies and practices, application…",Brisbane QLD,Synergy Placements,
193,Systems Analyst Job in Brisbane,Competent in developing and interpreting financial and other performance data and actioning initiatives to reduce negative impacts on the business.,Brisbane QLD,Synergy Placements,
194,SAP Test Analyst,"Plan, develop/record and execute automated test cases and scripts and associated data preparation scripts;Assist test analysts to complete system, integration…",Brisbane QLD,Eden Ritchie Recruitment,
195,Senior Test Analyst - BI,"Ability to analyse data sources, perform data modelling and data cleansing.Validate data in target tables by creating and executing SQL queries.",Brisbane QLD,Eden Ritchie Recruitment,$662 a day
196,Business Intelligence Analyst,Troocoo has partnered with a large wholesale distribution business in Brisbane to hire a Business Intelligence Analyst to be a part of their Agile team managing…,Eight Mile Plains QLD,TROOCOO Pty Ltd,
197,Senior Test Analyst (Business Intelligence),"Ability to analyse data sources, perform data modelling and data cleansing.Validate data in target tables by creating and executing SQL queries.",Brisbane QLD,Finite IT,$650 - $710 a day
198,Automation Test Analyst | 6 month initial contract,Revolution IT is Australia's leading provider of software testing and application quality management solutions.Developing and executing Automation Test Plan.,Brisbane QLD,Revolution IT Pty Ltd,
199,Test Analyst | Automation | 6 month initial contract,Revolution IT is Australia's leading provider of software testing and application quality management solutions.Developing and executing Automation Test Plan.,Brisbane QLD,Revolution IT Pty Ltd,
200,Digital Analytics Specialist - Web & Digital Performance,"Experience with data aggregation and visualisation tools,.Utilise data to structure and analyse campaign performance recommendations to optimise channel…",Brisbane QLD,Just Digital People,
