,Title,Location,Company,Salary
407,Senior Data Analyst - Growth,"Montréal, QC",Hopper,
408,Analyst Employee Relations,"Montréal, QC",Canada Post - Postes Canada,
409,Finance Analyst - Unit Cost,"Dorval, QC",Bombardier,
410,Data Analyst,"Montréal, QC","Via Science, Inc.",
411,Market Research Analyst,"Montréal, QC",DRW Trading Group,
412,Data Analyst,"Montréal, QC",Behaviour Interactive,
413,Data Loss Prevention Analyst 3138075,"Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
414,"Junior Analyst, Consumer Insights","Montréal, QC",Aldo Groupe,
415,Data Analyst – Personal Plan Squad,"Montréal, QC",Manulife,
416,Business Analyst II,"Montréal, QC",TELUS Communications,
417,Senior Data Analyst - Growth,"Montréal, QC",Hopper,
418,Analyst Employee Relations,"Montréal, QC",Canada Post - Postes Canada,
419,Finance Analyst - Unit Cost,"Dorval, QC",Bombardier,
420,Data Analyst,"Montréal, QC","Via Science, Inc.",
421,Market Research Analyst,"Montréal, QC",DRW Trading Group,
422,Data Analyst,"Montréal, QC",Behaviour Interactive,
423,Data Loss Prevention Analyst 3138075,"Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
424,"Junior Analyst, Consumer Insights","Montréal, QC",Aldo Groupe,
425,Data Analyst – Personal Plan Squad,"Montréal, QC",Manulife,
426,Business Analyst II,"Montréal, QC",TELUS Communications,
427,Senior Data Analyst - Growth,"Montréal, QC",Hopper,
428,Analyst Employee Relations,"Montréal, QC",Canada Post - Postes Canada,
429,Finance Analyst - Unit Cost,"Dorval, QC",Bombardier,
430,Data Analyst,"Montréal, QC","Via Science, Inc.",
431,Market Research Analyst,"Montréal, QC",DRW Trading Group,
432,Data Analyst,"Montréal, QC",Behaviour Interactive,
433,Data Loss Prevention Analyst 3138075,"Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
434,"Junior Analyst, Consumer Insights","Montréal, QC",Aldo Groupe,
435,Data Analyst – Personal Plan Squad,"Montréal, QC",Manulife,
436,Business Analyst II,"Montréal, QC",TELUS Communications,
437,Senior Data Analyst - Growth,"Montréal, QC",Hopper,
438,Analyst Employee Relations,"Montréal, QC",Canada Post - Postes Canada,
439,Finance Analyst - Unit Cost,"Dorval, QC",Bombardier,
440,Data Analyst,"Montréal, QC","Via Science, Inc.",
441,Market Research Analyst,"Montréal, QC",DRW Trading Group,
442,Data Analyst,"Montréal, QC",Behaviour Interactive,
443,Data Loss Prevention Analyst 3138075,"Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
444,"Junior Analyst, Consumer Insights","Montréal, QC",Aldo Groupe,
445,Data Analyst – Personal Plan Squad,"Montréal, QC",Manulife,
446,Business Analyst II,"Montréal, QC",TELUS Communications,
447,Senior Data Analyst - Growth,"Montréal, QC",Hopper,
448,Analyst Employee Relations,"Montréal, QC",Canada Post - Postes Canada,
449,Finance Analyst - Unit Cost,"Dorval, QC",Bombardier,
450,Data Analyst,"Montréal, QC","Via Science, Inc.",
451,Market Research Analyst,"Montréal, QC",DRW Trading Group,
452,Data Analyst,"Montréal, QC",Behaviour Interactive,
453,Data Loss Prevention Analyst 3138075,"Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
454,"Junior Analyst, Consumer Insights","Montréal, QC",Aldo Groupe,
455,Data Analyst – Personal Plan Squad,"Montréal, QC",Manulife,
456,Business Analyst II,"Montréal, QC",TELUS Communications,
457,Senior Data Analyst - Growth,"Montréal, QC",Hopper,
458,Analyst Employee Relations,"Montréal, QC",Canada Post - Postes Canada,
459,Finance Analyst - Unit Cost,"Dorval, QC",Bombardier,
460,Data Analyst,"Montréal, QC","Via Science, Inc.",
461,Market Research Analyst,"Montréal, QC",DRW Trading Group,
462,Data Analyst,"Montréal, QC",Behaviour Interactive,
463,Data Loss Prevention Analyst 3138075,"Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
464,"Junior Analyst, Consumer Insights","Montréal, QC",Aldo Groupe,
465,Data Analyst – Personal Plan Squad,"Montréal, QC",Manulife,
466,Business Analyst II,"Montréal, QC",TELUS Communications,
467,Senior Data Analyst - Growth,"Montréal, QC",Hopper,
468,Analyst Employee Relations,"Montréal, QC",Canada Post - Postes Canada,
469,Finance Analyst - Unit Cost,"Dorval, QC",Bombardier,
470,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
471,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
472,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
473,Data Analyst,"Toronto, ON","CGI Group, Inc.",
474,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
475,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
476,BigQuery Data Analyst,"Toronto, ON",Cossette,
477,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
478,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
479,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
480,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
481,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
482,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
483,Data Analyst,"Toronto, ON","CGI Group, Inc.",
484,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
485,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
486,BigQuery Data Analyst,"Toronto, ON",Cossette,
487,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
488,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
489,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
490,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
491,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
492,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
493,Data Analyst,"Toronto, ON","CGI Group, Inc.",
494,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
495,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
496,BigQuery Data Analyst,"Toronto, ON",Cossette,
497,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
498,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
499,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
500,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
501,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
502,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
503,Data Analyst,"Toronto, ON","CGI Group, Inc.",
504,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
505,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
506,BigQuery Data Analyst,"Toronto, ON",Cossette,
507,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
508,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
509,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
510,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
511,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
512,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
513,Data Analyst,"Toronto, ON","CGI Group, Inc.",
514,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
515,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
516,BigQuery Data Analyst,"Toronto, ON",Cossette,
517,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
518,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
519,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
520,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
521,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
522,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
523,Data Analyst,"Toronto, ON","CGI Group, Inc.",
524,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
525,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
526,BigQuery Data Analyst,"Toronto, ON",Cossette,
527,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
528,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
529,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
530,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
531,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
532,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
533,Data Analyst,"Toronto, ON","CGI Group, Inc.",
534,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
535,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
536,BigQuery Data Analyst,"Toronto, ON",Cossette,
537,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
538,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
539,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
540,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
541,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
542,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
543,Data Analyst,"Toronto, ON","CGI Group, Inc.",
544,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
545,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
546,BigQuery Data Analyst,"Toronto, ON",Cossette,
547,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
548,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
549,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
550,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
551,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
552,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
553,Data Analyst,"Toronto, ON","CGI Group, Inc.",
554,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
555,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
556,BigQuery Data Analyst,"Toronto, ON",Cossette,
557,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
558,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
559,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
560,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
561,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
562,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
563,Data Analyst,"Toronto, ON","CGI Group, Inc.",
564,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
565,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
566,BigQuery Data Analyst,"Toronto, ON",Cossette,
567,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
568,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
569,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
570,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
571,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
572,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
573,Data Analyst,"Toronto, ON","CGI Group, Inc.",
574,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
575,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
576,BigQuery Data Analyst,"Toronto, ON",Cossette,
577,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
578,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
579,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
580,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
581,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
582,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
583,Data Analyst,"Toronto, ON","CGI Group, Inc.",
584,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
585,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
586,BigQuery Data Analyst,"Toronto, ON",Cossette,
587,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
588,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
589,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
590,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
591,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
592,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
593,Data Analyst,"Toronto, ON","CGI Group, Inc.",
594,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
595,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
596,BigQuery Data Analyst,"Toronto, ON",Cossette,
597,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
598,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
599,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
600,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
601,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
602,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
603,Data Analyst,"Toronto, ON","CGI Group, Inc.",
604,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
605,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
606,BigQuery Data Analyst,"Toronto, ON",Cossette,
607,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
608,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
609,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
610,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
611,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
612,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
613,Data Analyst,"Toronto, ON","CGI Group, Inc.",
614,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
615,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
616,BigQuery Data Analyst,"Toronto, ON",Cossette,
617,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
618,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
619,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
620,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
621,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
622,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
623,Data Analyst,"Toronto, ON","CGI Group, Inc.",
624,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
625,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
626,BigQuery Data Analyst,"Toronto, ON",Cossette,
627,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
628,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
629,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
630,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
631,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
632,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
633,Data Analyst,"Toronto, ON","CGI Group, Inc.",
634,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
635,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
636,BigQuery Data Analyst,"Toronto, ON",Cossette,
637,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
638,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
639,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
640,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
641,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
642,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
643,Data Analyst,"Toronto, ON","CGI Group, Inc.",
644,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
645,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
646,BigQuery Data Analyst,"Toronto, ON",Cossette,
647,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
648,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
649,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
650,"Data Analyst, Business Intelligence (BI)","Toronto, ON",University of Toronto,"$69,730 a year"
651,Data Analyst,"Toronto, ON",University Health Network,"$60,934 - $76,000 a year"
652,Data Processing Analyst- Entry Level,"Toronto, ON",Ipsos North America,
653,Data Analyst,"Toronto, ON","CGI Group, Inc.",
654,"Junior Analyst, Data & Analytics","Toronto, ON",Wavemaker,
655,"Product Services Analyst, OTC Derivatives Data","Toronto, ON",IHS Markit,
656,BigQuery Data Analyst,"Toronto, ON",Cossette,
657,"Data Analyst – Consultant, Risk Analytics","Toronto, ON",KPMG,
658,BUSINESS ANALYST,"Toronto, ON",City of Toronto,"$82,410 - $96,824 a year"
659,Research Analyst 1,"Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
