,Title,Summary,Location,Company,Salary
180,Data Analyst,"As a junior member of the PH&N Institutional Communications team, based in Vancouver, this Data Analyst is responsible for compiling and delivering data for…","Vancouver, BC",RBC,
181,Associate Data Analyst,Our Next Associate Data Analyst needs:What a QV Associate Data Analyst does at EA:As an Associate Data Analyst within the Sports QV Data Analytics Team you…,"Vancouver, BC",Electronic Arts,
182,CLK STN 11R - Records and Data Analyst,An eligibility list may be established.Bring your strong administrative experience and superior organizational skills to this challenging position.,"Vancouver, BC",BC Public Service,
183,Data/Business Analyst,"Review data quality and data definitions, and perform data cleansing and data management tasks.Work with the data engineering team to develop ETL solutions and…","Vancouver, BC",Electronic Arts,
184,Data Scientist Intern,"Experience with API development, data modeling, data warehousing preferred.Stitching, transforming, and cleaning various forms of data, including transactional…","Burnaby, BC",Best Buy Canada,
185,Supply Chain Data Analyst,"New tools and processes created that save time, improve accuracy, increase consistency, and support more data driven decision making.","Vancouver, BC",Mountain Equipment Co-op,
186,Data Engineer,"Creating data tools to assist our in-house analysts and data scientists, and optimizing our different technology products.What you’ll need to succeed:","Burnaby, BC",Best Buy Canada,
187,Data Engineer,"You’ll be part of a central studio data science team, working with our data scientists and analysts to architect data pipelines, support machine learning…","Vancouver, BC",Electronic Arts,
188,Senior Data Analyst,Our Next Senior Data Analyst needs:Outgoing champion for data quality; crafting data quality policies and data governance.,"Vancouver, BC",Electronic Arts,
189,Game Analyst,Minimum 2 years experience as a data analyst and preferably with free-to-play social mobile games.As a Game Analyst your responsibility is to find actionable…,"Vancouver, BC",Hothead Games,
190,Data Analyst,"As a junior member of the PH&N Institutional Communications team, based in Vancouver, this Data Analyst is responsible for compiling and delivering data for…","Vancouver, BC",RBC,
191,Associate Data Analyst,Our Next Associate Data Analyst needs:What a QV Associate Data Analyst does at EA:As an Associate Data Analyst within the Sports QV Data Analytics Team you…,"Vancouver, BC",Electronic Arts,
192,CLK STN 11R - Records and Data Analyst,An eligibility list may be established.Bring your strong administrative experience and superior organizational skills to this challenging position.,"Vancouver, BC",BC Public Service,
193,Data/Business Analyst,"Review data quality and data definitions, and perform data cleansing and data management tasks.Work with the data engineering team to develop ETL solutions and…","Vancouver, BC",Electronic Arts,
194,Data Scientist Intern,"Experience with API development, data modeling, data warehousing preferred.Stitching, transforming, and cleaning various forms of data, including transactional…","Burnaby, BC",Best Buy Canada,
195,Supply Chain Data Analyst,"New tools and processes created that save time, improve accuracy, increase consistency, and support more data driven decision making.","Vancouver, BC",Mountain Equipment Co-op,
196,Data Engineer,"Creating data tools to assist our in-house analysts and data scientists, and optimizing our different technology products.What you’ll need to succeed:","Burnaby, BC",Best Buy Canada,
197,Data Engineer,"You’ll be part of a central studio data science team, working with our data scientists and analysts to architect data pipelines, support machine learning…","Vancouver, BC",Electronic Arts,
198,Senior Data Analyst,Our Next Senior Data Analyst needs:Outgoing champion for data quality; crafting data quality policies and data governance.,"Vancouver, BC",Electronic Arts,
199,Game Analyst,Minimum 2 years experience as a data analyst and preferably with free-to-play social mobile games.As a Game Analyst your responsibility is to find actionable…,"Vancouver, BC",Hothead Games,
200,Data Analyst,"As a junior member of the PH&N Institutional Communications team, based in Vancouver, this Data Analyst is responsible for compiling and delivering data for…","Vancouver, BC",RBC,
201,Associate Data Analyst,Our Next Associate Data Analyst needs:What a QV Associate Data Analyst does at EA:As an Associate Data Analyst within the Sports QV Data Analytics Team you…,"Vancouver, BC",Electronic Arts,
202,CLK STN 11R - Records and Data Analyst,An eligibility list may be established.Bring your strong administrative experience and superior organizational skills to this challenging position.,"Vancouver, BC",BC Public Service,
203,Data/Business Analyst,"Review data quality and data definitions, and perform data cleansing and data management tasks.Work with the data engineering team to develop ETL solutions and…","Vancouver, BC",Electronic Arts,
204,Data Scientist Intern,"Experience with API development, data modeling, data warehousing preferred.Stitching, transforming, and cleaning various forms of data, including transactional…","Burnaby, BC",Best Buy Canada,
205,Supply Chain Data Analyst,"New tools and processes created that save time, improve accuracy, increase consistency, and support more data driven decision making.","Vancouver, BC",Mountain Equipment Co-op,
206,Data Engineer,"Creating data tools to assist our in-house analysts and data scientists, and optimizing our different technology products.What you’ll need to succeed:","Burnaby, BC",Best Buy Canada,
207,Data Engineer,"You’ll be part of a central studio data science team, working with our data scientists and analysts to architect data pipelines, support machine learning…","Vancouver, BC",Electronic Arts,
208,Senior Data Analyst,Our Next Senior Data Analyst needs:Outgoing champion for data quality; crafting data quality policies and data governance.,"Vancouver, BC",Electronic Arts,
209,Game Analyst,Minimum 2 years experience as a data analyst and preferably with free-to-play social mobile games.As a Game Analyst your responsibility is to find actionable…,"Vancouver, BC",Hothead Games,
210,Data Analyst,"As a junior member of the PH&N Institutional Communications team, based in Vancouver, this Data Analyst is responsible for compiling and delivering data for…","Vancouver, BC",RBC,
211,Associate Data Analyst,Our Next Associate Data Analyst needs:What a QV Associate Data Analyst does at EA:As an Associate Data Analyst within the Sports QV Data Analytics Team you…,"Vancouver, BC",Electronic Arts,
212,CLK STN 11R - Records and Data Analyst,An eligibility list may be established.Bring your strong administrative experience and superior organizational skills to this challenging position.,"Vancouver, BC",BC Public Service,
213,Data/Business Analyst,"Review data quality and data definitions, and perform data cleansing and data management tasks.Work with the data engineering team to develop ETL solutions and…","Vancouver, BC",Electronic Arts,
214,Data Scientist Intern,"Experience with API development, data modeling, data warehousing preferred.Stitching, transforming, and cleaning various forms of data, including transactional…","Burnaby, BC",Best Buy Canada,
